instance_path,scenario,n_orders,feasible,profit_heuristic,revenue_heuristic,compensation_heuristic,n_accepted_heuristic,runtime_s,mip_status,mip_profit,mip_mipgap,mip_revenue,mip_compensation,mip_n_accepted,gap_to_opt,ub_type,ub_profit,gap_to_ub,error_heuristic
generated_instances_v2/S4_high_order_load_09.txt,S4_high_order_load,40,True,5700.0,27500.0,21800.0,26,15.358285188674927,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,16114.28571,0.6462765956506055,
generated_instances_v2/S4_high_order_load_10.txt,S4_high_order_load,40,True,-5100.0,36500.0,41600.0,28,13.074625968933105,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,19242.857129999993,1.2650334077494656,
generated_instances_v2/S5_tight_relo_budget_01.txt,S5_tight_relo_budget,20,True,8100.0,19700.0,11600.0,12,0.47170400619506836,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,8100.0,0.0,
generated_instances_v2/S5_tight_relo_budget_02.txt,S5_tight_relo_budget,20,True,12300.0,20900.0,8600.0,14,0.48636794090270996,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,12600.0,0.023809523809523808,
generated_instances_v2/S5_tight_relo_budget_03.txt,S5_tight_relo_budget,20,True,15700.0,25100.0,9400.0,17,0.4870619773864746,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,19800.000010000003,0.20707070747117653,
generated_instances_v2/S5_tight_relo_budget_04.txt,S5_tight_relo_budget,20,True,22700.0,24900.0,2200.0,18,0.46295928955078125,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,24200.0,0.06198347107438017,
generated_instances_v2/S5_tight_relo_budget_05.txt,S5_tight_relo_budget,20,True,12400.0,20600.0,8200.0,13,0.5575110912322998,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,14500.0,0.14482758620689656,
generated_instances_v2/S5_tight_relo_budget_06.txt,S5_tight_relo_budget,20,True,-4700.0,26300.0,31000.0,11,0.438823938369751,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,6700.0,1.7014925373134329,
generated_instances_v2/S5_tight_relo_budget_07.txt,S5_tight_relo_budget,20,True,1300.0,16100.0,14800.0,11,0.45699214935302734,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,4300.0,0.6976744186046512,
generated_instances_v2/S5_tight_relo_budget_08.txt,S5_tight_relo_budget,20,True,20200.0,24800.0,4600.0,16,0.4379720687866211,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,20650.0,0.021791767554479417,
generated_instances_v2/S5_tight_relo_budget_09.txt,S5_tight_relo_budget,20,True,2700.0,16300.0,13600.0,11,0.5206949710845947,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,7200.0,0.625,
generated_instances_v2/S5_tight_relo_budget_10.txt,S5_tight_relo_budget,20,True,10400.0,28400.0,18000.0,16,0.3998689651489258,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,13280.0,0.21686746987951808,
