instance_path,scenario,n_orders,feasible,profit_heuristic,revenue_heuristic,compensation_heuristic,n_accepted_heuristic,runtime_s,mip_status,mip_profit,mip_mipgap,mip_revenue,mip_compensation,mip_n_accepted,gap_to_opt,ub_type,ub_profit,gap_to_ub,error_heuristic
generated_instances_v2/S2_high_low_level_demand_03.txt,S2_high_low_level_demand,20,True,15900.0,15900.0,0.0,20,0.03995704650878906,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,15900.0,0.0,
generated_instances_v2/S2_high_low_level_demand_04.txt,S2_high_low_level_demand,20,True,18600.0,18600.0,0.0,20,0.036551713943481445,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,18600.0,0.0,
generated_instances_v2/S2_high_low_level_demand_05.txt,S2_high_low_level_demand,20,True,21300.0,21300.0,0.0,20,0.03801417350769043,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,21300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_06.txt,S2_high_low_level_demand,20,True,19500.0,19500.0,0.0,20,0.04686617851257324,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,19500.0,0.0,
generated_instances_v2/S2_high_low_level_demand_07.txt,S2_high_low_level_demand,20,True,20000.0,20000.0,0.0,20,0.03130030632019043,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,20000.0,0.0,
generated_instances_v2/S2_high_low_level_demand_08.txt,S2_high_low_level_demand,20,True,19800.0,19800.0,0.0,20,0.039908647537231445,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,19800.0,0.0,
generated_instances_v2/S2_high_low_level_demand_09.txt,S2_high_low_level_demand,20,True,15300.0,15300.0,0.0,20,0.04185295104980469,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,15300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_10.txt,S2_high_low_level_demand,20,True,18500.0,20700.0,2200.0,19,0.03559398651123047,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,21800.0,0.15137614678899083,
generated_instances_v2/S3_geographic_imbalance_01.txt,S3_geographic_imbalance,20,True,22300.0,33900.0,11600.0,16,0.0572810173034668,OPTIMAL,25600.0,0.0,35000.0,9400.0,17.0,0.12890625,OPT,25600.0,0.12890625,
generated_instances_v2/S3_geographic_imbalance_02.txt,S3_geographic_imbalance,20,True,-3700.0,29100.0,32800.0,12,0.03781485557556152,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,45500.0,1.0813186813186813,
generated_instances_v2/S3_geographic_imbalance_03.txt,S3_geographic_imbalance,20,True,32500.0,32500.0,0.0,20,0.03903508186340332,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,32500.0,0.0,
generated_instances_v2/S3_geographic_imbalance_04.txt,S3_geographic_imbalance,20,True,23200.0,27200.0,4000.0,16,0.036917924880981445,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,29200.0,0.2054794520547945,
generated_instances_v2/S3_geographic_imbalance_05.txt,S3_geographic_imbalance,20,True,17600.0,29000.0,11400.0,14,0.04208493232727051,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,34700.0,0.49279538904899134,
generated_instances_v2/S3_geographic_imbalance_06.txt,S3_geographic_imbalance,20,True,24400.0,35400.0,11000.0,15,0.04530191421508789,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,40900.0,0.4034229828850856,
generated_instances_v2/S3_geographic_imbalance_07.txt,S3_geographic_imbalance,20,True,11500.0,23100.0,11600.0,16,0.04336810111999512,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,28900.0,0.6020761245674741,
generated_instances_v2/S3_geographic_imbalance_08.txt,S3_geographic_imbalance,20,True,22700.0,33300.0,10600.0,14,0.040296077728271484,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,38600.0,0.4119170984455959,
generated_instances_v2/S3_geographic_imbalance_09.txt,S3_geographic_imbalance,20,True,29600.0,31600.0,2000.0,19,0.055567026138305664,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,32600.0,0.09202453987730061,
generated_instances_v2/S3_geographic_imbalance_10.txt,S3_geographic_imbalance,20,True,21600.0,23400.0,1800.0,18,0.042328834533691406,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,24300.0,0.1111111111111111,
generated_instances_v2/S4_high_order_load_01.txt,S4_high_order_load,40,True,18000.0,38000.0,20000.0,30,0.1775519847869873,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,48000.0,0.625,
generated_instances_v2/S4_high_order_load_02.txt,S4_high_order_load,40,True,16500.0,32700.0,16200.0,35,0.15048480033874512,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,40800.0,0.5955882352941176,
generated_instances_v2/S4_high_order_load_03.txt,S4_high_order_load,40,True,41000.0,45800.0,4800.0,36,0.16442394256591797,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,48200.0,0.14937759336099585,
generated_instances_v2/S4_high_order_load_04.txt,S4_high_order_load,40,True,12300.0,36100.0,23800.0,29,0.22941994667053223,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,48000.0,0.74375,
generated_instances_v2/S4_high_order_load_05.txt,S4_high_order_load,40,True,27400.0,46800.0,19400.0,26,0.3011739253997803,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,56500.0,0.5150442477876106,
generated_instances_v2/S4_high_order_load_06.txt,S4_high_order_load,40,True,42300.0,49500.0,7200.0,38,0.16207194328308105,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,53100.0,0.2033898305084746,
generated_instances_v2/S4_high_order_load_07.txt,S4_high_order_load,40,True,4600.0,29600.0,25000.0,18,0.1779160499572754,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,42100.0,0.8907363420427553,
generated_instances_v2/S4_high_order_load_08.txt,S4_high_order_load,40,True,13200.0,36200.0,23000.0,31,0.266237735748291,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,47700.0,0.7232704402515723,
generated_instances_v2/S4_high_order_load_09.txt,S4_high_order_load,40,True,600.0,25800.0,25200.0,21,0.23090600967407227,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,38400.0,0.984375,
generated_instances_v2/S4_high_order_load_10.txt,S4_high_order_load,40,True,-5100.0,36500.0,41600.0,28,0.25858378410339355,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,57300.0,1.0890052356020943,
generated_instances_v2/S5_tight_relo_budget_01.txt,S5_tight_relo_budget,20,True,5100.0,18700.0,13600.0,11,0.04996013641357422,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,25500.0,0.8,
generated_instances_v2/S5_tight_relo_budget_02.txt,S5_tight_relo_budget,20,True,6900.0,19100.0,12200.0,13,0.05467391014099121,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,25200.0,0.7261904761904762,
generated_instances_v2/S5_tight_relo_budget_03.txt,S5_tight_relo_budget,20,True,7600.0,22400.0,14800.0,16,0.05043792724609375,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,29800.0,0.7449664429530202,
generated_instances_v2/S5_tight_relo_budget_04.txt,S5_tight_relo_budget,20,True,20300.0,24100.0,3800.0,17,0.05492711067199707,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,26000.0,0.21923076923076923,
generated_instances_v2/S5_tight_relo_budget_05.txt,S5_tight_relo_budget,20,True,8200.0,19200.0,11000.0,13,0.07271695137023926,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,24700.0,0.6680161943319838,
generated_instances_v2/S5_tight_relo_budget_06.txt,S5_tight_relo_budget,20,True,-2000.0,27200.0,29200.0,13,0.07303905487060547,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,41800.0,1.0478468899521531,
generated_instances_v2/S5_tight_relo_budget_07.txt,S5_tight_relo_budget,20,True,1300.0,16100.0,14800.0,11,0.04674410820007324,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,23500.0,0.9446808510638298,
generated_instances_v2/S5_tight_relo_budget_08.txt,S5_tight_relo_budget,20,True,18700.0,24300.0,5600.0,15,0.08363103866577148,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,27100.0,0.30996309963099633,
generated_instances_v2/S5_tight_relo_budget_09.txt,S5_tight_relo_budget,20,True,2100.0,16100.0,14000.0,11,0.05530405044555664,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,23100.0,0.9090909090909091,
generated_instances_v2/S5_tight_relo_budget_10.txt,S5_tight_relo_budget,20,True,8000.0,27600.0,19600.0,16,0.05538606643676758,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,37400.0,0.786096256684492,
